tconst	averageRating	numVotes
tt0147557	5.2	12
tt0147560	5.4	32
tt0147566	4.9	17
tt0147567	4.4	19
tt0147568	6.9	118
tt0147574	6.5	22
tt0147575	6.5	24
tt0147577	6.0	5
tt0147580	6.5	22
tt0147582	6.2	715
tt0147583	5.2	43
tt0147586	5.8	18
tt0147588	6.0	63
tt0147590	7.1	154
tt0147595	5.1	8
tt0147599	6.0	2331
tt0147601	6.2	111
tt0147602	7.3	6
tt0147608	7.2	69
tt0147612	7.7	66677
tt0147613	5.4	56
tt0147615	6.2	96
tt0147620	4.8	38
tt0147623	5.8	5
tt0147625	6.7	126
tt0147626	6.1	11
tt0147627	7.9	47
tt0147628	6.8	42
tt0147631	6.4	5
tt0147632	6.6	5
tt0147635	8.7	6
tt0147637	6.6	10
tt0147640	6.7	11
tt0147643	6.7	194
tt0147646	6.9	19
tt0147647	5.8	18
tt0147648	4.5	6
tt0147651	6.1	311
tt0147652	6.2	71
tt0147653	3.2	128
tt0147659	5.7	9
tt0147667	4.6	17
tt0147668	8.3	25
tt0147672	6.7	15
tt0147673	5.8	8
tt0147674	7.8	12
tt0147677	6.2	34
tt0147691	5.8	11
tt0147695	6.3	6
tt0147696	7.4	7
tt0147699	7.9	12
tt0147702	6.0	6
tt0147703	6.8	64
tt0147704	7.5	12
tt0147706	5.4	20
tt0147713	5.4	5
tt0147715	7.5	31
tt0147721	6.8	9
tt0147726	4.7	15
tt0147727	3.7	6
tt0147728	5.0	5
tt0147729	8.1	13
tt0147730	7.2	9
tt0147731	7.8	5
tt0147737	6.1	10
tt0147741	4.8	23
tt0147743	5.9	394
tt0147745	4.7	9
tt0147746	8.1	24540
tt0147747	8.1	441
tt0147748	6.8	13
tt0147749	1.6	63
tt0147751	6.6	114
tt0147752	7.0	4093
tt0147753	6.6	44
tt0147754	5.9	16
tt0147756	8.5	84
tt0147757	7.2	602
tt0147758	6.6	19
tt0147759	7.0	8
tt0147760	7.3	2414
tt0147761	7.0	103
tt0147762	6.8	376
tt0147763	6.9	17
tt0147764	7.1	9
tt0147767	7.5	12
tt0147768	7.8	28
tt0147769	7.8	6
tt0147770	7.5	336
tt0147772	6.5	117
tt0147773	6.4	533
tt0147776	7.9	62
tt0147779	6.6	14
tt0147780	6.5	12
tt0147781	7.2	63
tt0147782	7.3	14
tt0147783	8.1	97
tt0147784	7.7	41
tt0147786	5.5	26
tt0147787	8.0	15
tt0147788	8.1	275
tt0147789	5.2	5
tt0147791	6.7	137
tt0147792	6.0	135
tt0147793	7.2	101
tt0147795	8.3	20
tt0147796	4.4	37
tt0147797	4.6	7
tt0147799	4.5	20
tt0147800	7.3	300564
tt0147802	4.4	251
tt0147803	2.2	5
tt0147804	6.0	18
tt0147805	6.2	51
tt0147806	7.2	212
tt0147807	6.6	9
tt0147809	2.3	6
tt0147811	7.2	319
tt0147812	7.2	26
tt0147813	6.8	52
tt0147815	5.8	9
tt0147816	7.2	33
tt0147817	6.4	68
tt0147818	5.2	22
tt0147821	8.2	9
tt0147822	7.4	863
tt0147823	6.8	10
tt0147828	4.3	15
tt0147829	5.8	20
tt0147834	7.8	10
tt0147836	6.2	20
tt0147841	4.8	20
tt0147843	7.3	91
tt0147844	7.7	15
tt0147847	7.7	15
tt0147850	7.6	33
tt0147855	7.3	199
tt0147856	6.3	572
tt0147857	3.1	352
tt0147858	6.0	55
tt0147859	4.4	14
tt0147860	3.2	12
tt0147861	6.5	21
tt0147863	6.8	49
tt0147864	7.0	23
tt0147865	5.9	9
tt0147867	4.9	129
tt0147868	4.4	329
tt0147871	5.0	13
tt0147872	6.3	15
tt0147875	6.3	19
tt0147876	4.9	15
tt0147877	6.1	10
tt0147878	5.7	1186
tt0147883	5.3	62
tt0147885	3.8	5
tt0147888	7.8	123
tt0147889	5.9	8
tt0147892	5.4	22
tt0147895	7.0	7
tt0147896	5.0	10
tt0147897	5.3	23
tt0147900	5.2	10
tt0147901	6.1	20
tt0147902	7.9	27
tt0147905	6.8	12
tt0147906	4.4	211
tt0147907	5.8	39
tt0147909	6.5	22
tt0147910	6.1	36
tt0147911	6.5	20
tt0147912	6.2	160
tt0147913	5.3	26
tt0147914	6.0	34
tt0147915	4.9	22
tt0147916	4.9	22
tt0147917	5.7	16
tt0147918	6.2	24
tt0147920	4.7	82
tt0147921	5.7	9
tt0147923	6.5	13
tt0147924	5.2	16
tt0147925	6.9	354
tt0147926	5.7	1419
tt0147930	5.3	20
tt0147933	5.0	11
tt0147934	4.8	16
tt0147936	5.8	17
tt0147937	7.2	33
tt0147938	5.4	18
tt0147939	6.2	58
tt0147940	4.1	8
tt0147944	5.1	24
tt0147948	6.1	24
tt0147949	4.5	14
tt0147950	5.1	9
tt0147953	6.9	12
tt0147956	3.7	18
tt0147957	5.2	12
tt0147958	6.0	11
tt0147960	5.3	33
tt0147961	5.3	22
tt0147962	5.9	34
tt0147963	5.2	27
tt0147964	6.1	36
tt0147966	5.6	14
tt0147970	7.6	12
tt0147972	3.2	123
tt0147973	4.8	16
tt0147975	4.6	10
tt0147976	4.7	10
tt0147977	4.1	9
tt0147978	3.4	9
tt0147979	4.2	16
tt0147981	5.6	22
tt0147982	6.0	30
tt0147983	5.5	23
tt0147984	5.6	21
tt0147985	5.5	20
tt0147986	4.9	21
tt0147987	6.3	21
tt0147988	4.7	26
tt0147989	6.5	62
tt0147990	8.2	12
tt0147991	6.1	11
tt0147993	6.7	13
tt0147995	2.8	567
tt0147996	5.9	359
tt0147997	7.3	12
tt0147998	6.0	50
tt0147999	5.7	6
tt0148000	6.9	39
tt0148001	6.1	18
tt0148002	6.4	152
tt0148003	6.4	101
tt0148005	6.5	20
tt0148006	8.3	85
tt0148007	2.8	8
tt0148009	6.8	20
tt0148011	3.6	80
tt0148015	5.7	7
tt0148016	4.9	7
tt0148018	8.1	107
tt0148019	4.9	8
tt0148024	4.8	70
tt0148026	5.5	43
tt0148029	7.7	47
tt0148030	8.2	73
tt0148031	6.1	152
tt0148036	4.9	21
tt0148037	4.9	15
tt0148039	4.8	9
tt0148040	6.2	48
tt0148042	5.5	13
tt0148043	6.4	54
tt0148045	6.6	23
tt0148046	5.5	8
tt0148052	7.2	9
tt0148053	7.0	23
tt0148054	4.2	65
tt0148056	5.9	37
tt0148057	6.5	42
tt0148058	4.9	8
tt0148059	6.8	303
tt0148062	7.0	7
tt0148065	5.3	11
tt0148067	4.8	100
tt0148069	5.3	19
tt0148070	5.6	15
tt0148072	6.0	5
tt0148073	6.7	13
tt0148075	5.5	26
tt0148076	6.4	84
tt0148077	5.7	32
tt0148079	5.3	17
tt0148083	6.1	17
tt0148086	6.2	150
tt0148087	4.9	15
tt0148088	5.9	19
tt0148089	3.9	8
tt0148090	4.6	11
tt0148091	4.4	18
tt0148093	5.7	20
tt0148094	5.9	8
tt0148095	5.5	40
tt0148096	7.7	6
tt0148097	6.2	8
tt0148100	5.4	15
tt0148103	6.9	901
tt0148105	6.2	15
tt0148106	6.6	7
tt0148110	7.5	207
tt0148113	8.4	7
tt0148114	4.4	8
tt0148117	6.1	12
tt0148119	6.2	8
tt0148120	6.7	22
tt0148122	5.0	6
tt0148123	5.8	12
tt0148124	3.8	5
tt0148125	5.4	67
tt0148128	5.9	11
tt0148129	8.1	49
tt0148130	6.2	9
tt0148132	4.7	15
tt0148133	7.2	6
tt0148136	6.3	29
tt0148138	5.8	23
tt0148141	5.4	28
tt0148142	6.2	39
tt0148143	5.4	18
tt0148144	5.1	17
tt0148158	5.1	10
tt0148159	6.5	10
tt0148160	6.6	19
tt0148161	5.7	32
tt0148163	5.1	13
tt0148165	7.4	5
tt0148166	4.9	14
tt0148168	4.8	11
tt0148169	4.8	8
tt0148172	4.8	12
tt0148176	5.4	10
tt0148177	5.9	17
tt0148178	5.4	11
tt0148180	7.4	55
tt0148181	5.8	13
tt0148182	6.8	20
tt0148184	5.6	14
tt0148185	8.3	34
tt0148186	5.6	15
tt0148187	6.4	30
tt0148188	5.7	31
tt0148189	4.9	14
tt0148190	5.7	15
tt0148191	5.9	8
tt0148196	2.8	12
tt0148197	6.0	20
tt0148198	5.9	15
tt0148201	4.3	18
tt0148203	5.9	12
tt0148204	6.1	16
tt0148209	6.8	98
tt0148210	5.1	15
tt0148212	5.8	21
tt0148213	5.4	15
tt0148214	6.0	20
tt0148215	6.3	37
tt0148216	5.1	25
tt0148217	7.5	6
tt0148218	5.0	11
tt0148219	5.7	10
tt0148220	2.5	13
tt0148221	5.5	19
tt0148222	5.8	14
tt0148223	5.1	12
tt0148224	4.3	18
tt0148225	4.7	21
tt0148226	5.0	8
tt0148227	6.4	14
tt0148228	3.7	10
tt0148229	4.4	9
tt0148230	4.3	10
tt0148231	6.2	8
tt0148234	5.1	91
tt0148235	6.0	23
tt0148236	5.9	17
tt0148238	4.4	9
tt0148239	7.1	43
tt0148241	5.3	14
tt0148244	6.2	6
tt0148246	5.9	16
tt0148249	7.2	52
tt0148252	5.8	12
tt0148253	4.4	11
tt0148255	5.4	8
tt0148256	5.6	33
tt0148258	7.2	13
tt0148260	5.9	16
tt0148261	6.6	13
tt0148262	9.6	5
tt0148263	4.8	5
tt0148264	7.7	12
tt0148265	7.8	13
tt0148266	7.0	187
tt0148267	5.5	15
tt0148268	4.0	97
tt0148269	5.8	15
tt0148272	6.8	5
tt0148274	6.5	17
tt0148275	4.3	7
tt0148276	6.2	17
tt0148278	5.6	29
tt0148279	5.5	21
tt0148282	5.7	19
tt0148284	7.7	196
tt0148285	7.8	144
tt0148286	7.8	136
tt0148287	7.6	139
tt0148288	7.6	129
tt0148289	7.7	128
tt0148290	7.7	137
tt0148292	6.3	26
tt0148293	6.8	54
tt0148294	6.0	41
tt0148296	5.7	46
tt0148297	6.8	12
tt0148298	5.8	8
tt0148300	6.7	15
tt0148301	5.4	5
tt0148303	6.4	198
tt0148305	5.8	5
tt0148307	6.7	7
tt0148308	5.3	11
tt0148309	6.3	23
tt0148312	4.2	16
tt0148313	6.3	54
tt0148314	6.3	35
tt0148315	6.1	11
tt0148316	6.1	14
tt0148317	6.6	163
tt0148318	5.1	17
tt0148319	5.8	17
tt0148321	5.5	51
tt0148322	7.2	88
tt0148323	5.0	13
tt0148324	6.5	11
tt0148326	5.3	12
tt0148329	7.0	7
tt0148332	5.4	338
tt0148333	4.1	8
tt0148335	4.1	32
tt0148339	6.1	19
tt0148340	4.7	12
tt0148342	5.3	17
tt0148343	4.4	10
tt0148344	5.9	19
tt0148346	6.6	114
tt0148349	6.6	52
tt0148351	8.3	47
tt0148352	7.1	107
tt0148353	6.9	79
tt0148356	5.0	12
tt0148357	5.0	10
tt0148358	6.2	11
tt0148362	5.4	11
tt0148364	5.5	103
tt0148366	5.5	26
tt0148369	5.5	13
tt0148370	5.5	6
tt0148371	4.6	9
tt0148373	7.0	40
tt0148375	7.1	319
tt0148376	7.5	264
tt0148378	5.6	23
tt0148384	7.1	8
tt0148385	5.3	73
tt0148387	5.9	13
tt0148388	6.9	70
tt0148391	5.8	13
tt0148392	3.8	136
tt0148395	3.0	15
tt0148400	6.3	13
tt0148402	5.7	17
tt0148403	4.9	55
tt0148404	4.7	15
tt0148406	5.1	11
tt0148407	4.8	10
tt0148408	5.0	14
tt0148409	5.6	24
tt0148413	5.9	26
tt0148415	4.0	52
tt0148416	5.7	26
tt0148418	4.5	8
tt0148419	6.0	19
tt0148420	5.5	14
tt0148421	6.5	295
tt0148422	8.3	851
tt0148425	5.7	11
tt0148427	5.3	10
tt0148428	8.1	595
tt0148432	6.0	8
tt0148434	6.3	24
tt0148435	6.6	88
tt0148436	7.2	41
tt0148441	6.4	25
tt0148442	6.1	38
tt0148443	5.5	17
tt0148447	5.5	11
tt0148449	5.6	9
tt0148453	5.9	30
tt0148455	5.0	107
tt0148458	5.9	17
tt0148459	5.0	11
tt0148460	6.1	11
tt0148462	5.1	110
tt0148463	6.0	15
tt0148464	5.9	35
tt0148466	4.3	11
tt0148467	5.1	7
tt0148468	6.0	20
tt0148469	6.3	19
tt0148470	4.5	17
tt0148471	5.7	6
tt0148472	5.7	55
tt0148474	4.0	6
tt0148475	5.8	5
tt0148476	6.3	35
tt0148478	6.3	33
tt0148482	3.3	137
tt0148485	3.3	7
tt0148486	5.5	12
tt0148487	5.2	10
tt0148488	6.2	10
tt0148489	5.3	16
tt0148490	6.7	27
tt0148491	5.5	12
tt0148492	4.5	10
tt0148493	5.3	19
tt0148494	4.1	8
tt0148495	5.6	7
tt0148497	4.3	15
tt0148498	5.2	13
tt0148499	6.0	84
tt0148500	5.4	16
tt0148501	5.5	17
tt0148502	6.6	19
tt0148503	6.1	20
tt0148507	6.8	6
tt0148508	4.5	838
tt0148512	6.5	14
tt0148519	6.2	24
tt0148521	6.9	13
tt0148523	6.9	264
tt0148526	4.9	15
tt0148527	7.6	88
tt0148528	7.2	76
tt0148529	5.3	7
tt0148530	5.6	14
tt0148532	4.2	19
tt0148533	6.8	52
tt0148536	5.8	22
tt0148537	6.4	30
tt0148538	7.5	131
tt0148539	6.2	177
tt0148540	5.7	6
tt0148541	5.9	24
tt0148542	8.3	10
tt0148543	6.1	51
tt0148545	4.5	10
tt0148547	5.2	12
tt0148550	5.6	5
tt0148552	6.4	29
tt0148554	8.2	379
tt0148555	7.1	26
tt0148556	5.3	12
tt0148557	4.5	13
tt0148558	3.8	6
tt0148560	6.4	39
tt0148561	5.8	19
tt0148562	6.2	26
tt0148563	5.3	9
tt0148567	5.0	12
tt0148568	6.0	11
tt0148569	7.5	29
tt0148572	5.6	11
tt0148573	6.8	502
tt0148575	4.9	11
tt0148576	6.3	22
tt0148578	5.5	19
tt0148583	5.8	251
tt0148584	5.9	11
tt0148585	4.3	6
tt0148588	4.5	10
tt0148591	5.3	13
tt0148594	6.3	21
tt0148597	7.0	7
tt0148598	5.4	25
tt0148599	5.2	19
tt0148602	6.1	19
tt0148603	5.1	10
tt0148604	5.1	20
tt0148605	4.6	17
tt0148608	5.2	24
tt0148609	4.4	18
tt0148610	5.7	13
tt0148611	6.1	9
tt0148612	5.6	11
tt0148615	4.9	406
tt0148616	5.8	19
tt0148617	6.5	97
tt0148618	7.1	49
tt0148619	5.5	42
tt0148622	7.0	31
tt0148623	6.1	23
tt0148626	5.8	28
tt0148629	7.4	9
tt0148630	5.7	14
tt0148631	6.7	460
tt0148632	6.6	26
tt0148633	7.1	32
tt0148638	6.0	13
tt0148639	3.8	71
tt0148640	5.4	18
tt0148641	4.4	9
tt0148642	5.8	34
tt0148643	4.9	10
tt0148644	6.4	51
tt0148645	5.6	17
tt0148646	5.6	21
tt0148647	6.2	59
tt0148650	7.0	70
tt0148651	3.0	5
tt0148652	5.9	69
tt0148655	6.4	61
tt0148656	5.1	12
tt0148658	5.2	13
tt0148659	6.5	8
tt0148661	8.8	8
tt0148662	7.8	13
tt0148665	6.8	8
tt0148666	5.2	21
tt0148668	8.6	2363
tt0148669	4.0	19
tt0148673	5.6	17
tt0148674	5.6	5
tt0148676	8.3	311
tt0148677	4.5	60
tt0148678	6.0	5
tt0148679	5.6	23
tt0148680	4.6	9
tt0148681	5.8	8
tt0148682	6.1	7
tt0148683	4.4	22
tt0148684	4.9	11
tt0148685	5.1	19
tt0148686	6.3	43
tt0148687	4.5	19
tt0148688	5.2	19
tt0148689	6.7	6
tt0148690	5.3	7
tt0148691	6.8	246
tt0148692	7.3	356
tt0148693	4.6	16
tt0148694	5.2	20
tt0148696	6.0	9
tt0148699	4.6	139
tt0148703	4.6	29
tt0148704	4.2	11
tt0148705	3.2	46
tt0148706	6.4	123
tt0148707	4.7	6
tt0148708	7.4	46
tt0148710	3.8	170
tt0148717	7.8	15
tt0148719	3.0	31
tt0148722	6.3	7
tt0148730	5.3	12
tt0148734	6.7	6
tt0148735	1.3	9
tt0148737	6.2	6
tt0148744	5.4	8
tt0148746	5.5	63
tt0148747	3.6	7
tt0148748	5.4	14
tt0148749	6.5	24
tt0148751	6.0	9
tt0148752	5.0	32
tt0148756	5.3	14
tt0148758	6.0	42
tt0148763	5.5	11
tt0148764	5.6	5
tt0148766	5.3	10
tt0148767	6.2	6
tt0148768	5.1	30
tt0148769	7.3	7
tt0148771	4.7	12
tt0148772	3.6	14
tt0148773	7.1	12
tt0148774	4.2	6
tt0148775	3.9	9
tt0148776	7.1	13
tt0148778	5.5	8
tt0148782	5.2	11
tt0148783	4.0	7
tt0148786	5.0	13
tt0148791	6.6	5
tt0148792	4.8	6
tt0148795	4.0	9
tt0148797	8.0	6
tt0148798	7.6	12
tt0148800	7.4	8
tt0148801	6.6	10
tt0148811	6.1	30
tt0148813	4.2	148
tt0148814	7.3	10
tt0148832	6.9	7
tt0148835	4.8	221
tt0148837	4.9	27
tt0148841	6.6	110
tt0148842	7.0	40
tt0148845	5.1	8
tt0148846	6.9	14
tt0148848	5.8	25
tt0148851	7.0	6
tt0148859	7.5	17
tt0148865	4.2	56
tt0148866	5.4	5
tt0148867	6.7	10
tt0148868	5.8	6
tt0148869	5.3	15
tt0148870	5.2	11
tt0148871	6.2	20
tt0148872	5.4	23
tt0148873	5.2	10
tt0148875	4.9	15
tt0148876	5.0	8
tt0148877	7.6	9
tt0148880	5.4	10
tt0148881	6.0	6
tt0148885	7.4	8
tt0148887	5.8	9
tt0148888	6.3	7
tt0148892	5.4	19
tt0148895	6.7	12
tt0148899	4.2	5
tt0148903	5.8	13
tt0148905	5.1	12
tt0148922	5.7	21
tt0148923	5.1	12
tt0148924	4.8	58
tt0148925	6.0	5
tt0148926	6.5	35
tt0148927	6.3	92
tt0148929	5.4	14
tt0148930	7.0	99
tt0148931	6.7	87
tt0148932	6.7	154
tt0148933	7.0	91
tt0148934	6.9	83
tt0148935	7.1	213
tt0148936	6.8	145
tt0148937	6.7	115
tt0148940	6.5	246
tt0148941	6.7	107
tt0148942	5.4	17
tt0148944	5.9	44
tt0148945	5.1	13
tt0148947	6.0	33
tt0148955	7.6	5
tt0148957	6.6	17
tt0148959	5.9	8
tt0148960	6.3	15
tt0148966	5.4	16
tt0148968	5.0	30
tt0148973	4.6	19
tt0148977	5.3	21
tt0148980	6.0	8
tt0148982	6.4	5
tt0148983	7.2	6
tt0148984	4.5	10
tt0148985	7.6	5
tt0148986	6.3	13
tt0148992	6.6	9
tt0148998	5.8	16
tt0149000	3.9	9
tt0149001	6.3	27
tt0149004	6.0	7
tt0149005	7.4	9
tt0149006	6.7	6
tt0149007	6.4	27
tt0149012	6.1	17
tt0149013	6.9	23
tt0149015	5.7	10
tt0149016	5.3	151
tt0149017	6.1	80
tt0149018	8.9	99
tt0149019	5.2	22
tt0149020	6.5	6
tt0149022	4.7	129
tt0149027	7.6	63
tt0149028	7.0	5
tt0149030	5.0	13
tt0149031	6.0	11
tt0149066	7.1	19
tt0149067	5.7	23
tt0149071	6.7	75
tt0149074	6.9	15
tt0149077	7.2	6
tt0149079	7.6	10
tt0149083	5.3	24
tt0149084	5.4	23
tt0149086	5.6	109
tt0149087	5.2	16
tt0149090	5.0	6
tt0149097	3.8	40
tt0149099	4.8	18
tt0149100	5.8	20
tt0149101	4.5	50
tt0149105	6.0	10
tt0149108	5.4	22
tt0149110	6.2	13
tt0149111	6.8	8
tt0149114	5.4	47
tt0149117	6.8	19
tt0149121	7.6	17
tt0149122	7.8	11
tt0149123	7.0	14
tt0149124	6.1	13
tt0149126	5.5	63
tt0149135	7.7	6
tt0149137	6.1	27
tt0149138	5.3	10
tt0149142	5.0	6
tt0149143	7.7	98
tt0149145	6.5	41
tt0149148	6.7	31
tt0149149	5.0	5
tt0149151	7.1	7727
tt0149158	4.9	7
tt0149160	4.3	13
tt0149162	7.1	8
tt0149164	4.9	11
tt0149167	6.9	8
tt0149168	7.5	6
tt0149169	6.9	7
tt0149170	7.4	7
tt0149171	5.6	1542
tt0149176	6.6	9
tt0149178	3.3	144
tt0149180	5.9	7
tt0149187	6.3	42
tt0149188	5.0	5
tt0149189	5.4	11
tt0149192	7.4	5
tt0149193	5.7	7
tt0149196	7.0	5
tt0149198	3.3	9
tt0149200	4.3	9
tt0149202	5.0	5
tt0149207	5.1	33
tt0149208	4.5	53
tt0149209	7.3	21
tt0149212	5.7	25
tt0149213	5.5	21
tt0149214	6.3	134
tt0149215	5.7	2185
tt0149216	8.3	7
tt0149217	6.3	12
tt0149218	5.8	13
tt0149220	6.3	23
tt0149221	6.4	13
tt0149222	5.6	32
tt0149224	5.5	11
tt0149233	6.2	12
tt0149234	6.1	18
tt0149235	6.1	23
tt0149236	5.6	14
tt0149240	7.8	6
tt0149241	6.3	30
tt0149242	6.4	45
tt0149244	5.6	248
tt0149246	7.0	5
tt0149248	6.6	55
tt0149249	5.1	18
tt0149251	5.6	12
tt0149252	5.3	183
tt0149253	6.2	194
tt0149255	5.0	8
tt0149256	4.7	82
tt0149261	5.9	125745
tt0149262	6.3	6
tt0149263	4.5	6
tt0149264	6.0	35
tt0149265	5.3	7
tt0149268	6.4	21
tt0149270	6.4	8
tt0149271	6.4	55
tt0149272	5.1	7
tt0149273	6.0	5
tt0149274	7.9	30
tt0149280	7.1	9
tt0149281	8.5	839
tt0149287	5.0	12
tt0149288	4.9	12
tt0149289	4.2	6
tt0149290	6.5	21
tt0149291	7.6	3507
tt0149293	5.4	10
tt0149294	5.8	29
tt0149295	4.3	97
tt0149296	6.4	21
tt0149297	6.2	32
tt0149302	5.5	51
tt0149308	4.4	10
tt0149309	4.8	15
tt0149310	4.1	10
tt0149311	5.4	13
tt0149313	6.5	25
tt0149314	8.2	443
tt0149316	6.4	18
tt0149317	5.2	6
tt0149318	5.2	5
tt0149320	7.0	28
tt0149324	3.9	17
tt0149327	3.2	61
tt0149329	5.9	11
tt0149334	5.1	16
tt0149335	6.0	79
tt0149336	7.5	11
tt0149337	5.6	9
tt0149340	6.2	13
tt0149343	3.4	117
tt0149345	5.9	48
tt0149346	6.1	10
tt0149348	6.4	18
tt0149349	6.2	22
tt0149350	4.9	15
tt0149352	5.5	13
tt0149353	7.9	88
tt0149357	6.8	108
tt0149361	5.2	12
tt0149362	6.0	54
tt0149364	4.5	11
tt0149365	6.3	9
tt0149366	6.8	26
tt0149367	6.2	5737
tt0149368	5.6	29
tt0149371	6.2	471
tt0149372	4.4	377
tt0149373	4.5	14
tt0149375	4.8	12
tt0149376	4.9	8
tt0149379	7.4	154
tt0149380	6.8	525
tt0149381	4.1	11
tt0149382	4.4	11
tt0149383	5.3	7
tt0149384	6.1	16
tt0149386	7.6	5
tt0149387	7.2	26
tt0149392	5.6	7
tt0149393	7.3	49
tt0149395	7.1	24
tt0149396	7.1	61
tt0149397	6.4	7
tt0149398	8.5	40
tt0149399	7.4	12
tt0149400	6.1	25
tt0149402	6.5	8
tt0149407	7.7	97
tt0149408	2.0	807
tt0149409	5.7	9
tt0149410	8.7	780
tt0149412	6.7	29
tt0149413	8.3	233
tt0149415	6.6	8
tt0149416	7.6	72
tt0149417	7.0	21
tt0149418	8.4	8
tt0149419	7.0	33
tt0149420	8.8	102
tt0149421	5.2	18
tt0149422	6.1	14
tt0149425	8.2	50
tt0149427	6.5	162
tt0149428	4.9	68
tt0149429	6.1	37
tt0149430	7.7	28
tt0149431	5.5	598
tt0149433	6.5	10
tt0149435	6.2	13
tt0149437	6.8	4789
tt0149438	8.3	343
tt0149439	7.0	32
tt0149440	7.8	108
tt0149441	7.2	254
tt0149442	7.2	17
tt0149443	6.4	23
tt0149447	5.5	1094
tt0149448	4.0	260
tt0149449	8.7	240
tt0149450	6.2	44
tt0149452	6.7	20
tt0149453	6.7	1171
tt0149454	7.3	79
tt0149455	6.9	7
tt0149457	8.1	18
tt0149458	7.1	146
tt0149460	8.4	213839
tt0149461	7.4	55
tt0149462	5.2	11
tt0149463	5.1	27
tt0149466	7.4	25
tt0149467	8.2	40
tt0149468	7.5	17
tt0149469	7.0	119
tt0149470	7.6	68
tt0149471	8.7	154
tt0149475	7.9	149
tt0149476	5.8	198
tt0149477	7.5	79
tt0149478	6.2	368
tt0149479	8.3	394
tt0149481	7.1	32
tt0149482	7.8	200
tt0149483	7.5	6
tt0149488	2.3	34
tt0149489	7.2	85
tt0149490	5.5	534
tt0149491	6.0	66
tt0149492	7.9	10
tt0149493	5.7	127
tt0149494	8.7	25
tt0149495	8.2	20
tt0149499	5.5	6
tt0149502	7.1	99
tt0149503	8.5	116
tt0149504	6.3	22
tt0149506	6.3	10
tt0149508	5.9	25
tt0149509	6.4	2215
tt0149510	5.7	140
tt0149512	6.4	5
tt0149514	8.1	54
tt0149515	6.6	190
tt0149516	5.7	217
tt0149517	7.9	37
tt0149518	6.3	14
tt0149519	4.5	28
tt0149521	7.2	13
tt0149522	8.1	12
tt0149523	8.0	130
tt0149524	6.7	449
tt0149525	7.4	422
tt0149526	7.8	6
tt0149527	7.9	14
tt0149528	7.8	150
tt0149529	6.1	14
tt0149530	8.1	8
tt0149531	2.5	20
tt0149533	7.8	226
tt0149534	4.1	516
tt0149538	6.1	32
tt0149539	8.8	295
tt0149540	7.1	310
tt0149541	8.6	274
tt0149542	7.9	343
tt0149543	6.0	7
tt0149545	7.4	490
tt0149546	5.0	146
tt0149547	7.3	240
tt0149548	6.5	165
tt0149551	7.9	713
tt0149555	5.7	112
tt0149556	5.1	268
tt0149557	4.4	9
tt0149558	6.5	104
tt0149560	7.5	55
tt0149561	5.5	15
tt0149565	6.8	427
tt0149568	5.4	1596
tt0149570	4.8	8
tt0149571	6.0	9
tt0149573	6.3	1626
tt0149574	5.5	6
tt0149576	4.8	13
tt0149578	6.8	45
tt0149580	7.0	10
tt0149581	6.1	193
tt0149583	6.6	118
tt0149585	6.8	18
tt0149586	7.6	42
tt0149587	5.6	5
tt0149588	5.9	34
tt0149590	5.7	12
tt0149591	5.6	16
tt0149593	4.0	11
tt0149595	5.7	9
tt0149597	4.0	8
tt0149598	6.3	43
tt0149600	5.8	12
tt0149601	7.7	10259
tt0149602	6.9	16
tt0149603	6.4	5
tt0149605	5.8	10
tt0149609	6.7	67
tt0149611	6.5	33
tt0149615	6.2	5
tt0149616	5.9	8
tt0149617	5.7	29
tt0149618	4.9	36
tt0149621	4.4	8
tt0149624	5.8	12976
tt0149625	6.5	66
tt0149626	4.0	6
tt0149627	2.0	17
tt0149628	6.3	60
tt0149629	7.0	56
tt0149632	6.7	23
tt0149633	6.7	100
tt0149634	4.8	8
tt0149635	6.8	66
tt0149636	4.9	9
tt0149638	4.6	5
tt0149639	4.0	15
tt0149640	6.5	10
tt0149641	7.2	55
tt0149642	5.1	15
tt0149646	5.3	6
tt0149647	6.3	10
tt0149648	6.5	20
tt0149650	6.7	185
tt0149653	4.7	24
tt0149655	3.8	10
tt0149660	6.6	98
tt0149661	9.3	9
tt0149663	5.4	8
tt0149665	6.3	92
tt0149666	6.3	184
tt0149669	6.7	242
tt0149670	4.9	105
tt0149672	8.6	5
tt0149673	5.1	7
tt0149674	6.5	15
tt0149675	3.3	27
tt0149676	4.9	64
tt0149677	2.9	773
tt0149679	5.6	21
tt0149680	6.0	6
tt0149682	6.9	50
tt0149683	5.8	20
tt0149684	6.8	6
tt0149685	6.2	18
tt0149688	6.9	121
tt0149689	5.7	7
tt0149691	6.2	16964
tt0149692	7.1	17
tt0149693	5.8	13
tt0149694	6.5	10
tt0149695	4.3	516
tt0149697	7.2	17
tt0149698	4.2	261
tt0149704	9.0	9
tt0149705	5.9	35
tt0149706	7.6	23
tt0149707	6.5	63
tt0149708	7.5	62
tt0149709	5.1	13
tt0149710	7.2	13
tt0149712	5.5	19
tt0149713	3.2	8
tt0149714	6.6	58
tt0149715	3.9	12
tt0149716	4.7	6
tt0149718	6.0	23
tt0149719	4.8	10
tt0149720	6.2	12
tt0149721	6.1	18
tt0149722	5.8	175
tt0149723	6.9	4667
tt0149724	6.3	31
tt0149726	5.8	23
